PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,Label
-0.0044723504809777445,-0.09983232123036741,0.04216027747927614,0.08745840539260281,-0.016549152336594136,0.005056726435301946,0.11191798284927944,0.10274390737652503,0.06955913884996447,0.04217641316161049,-0.012132643445670036,-0.014472757719317476,-0.05872035991274539,-0.02211293529083457,-0.019454074118628678,-0.005383347473016435,0.08672311593093801,0.08733005700540082,-0.07010606666437204,-0.11589290543416428,0.01982729688141374,-0.16548235688201116,-0.0429250984446011,-0.09974676116971595,-0.009771859148494462,-0.0068498093068708795,0.11187722437093214,-0.03509028008655992,0.19182258292013174,0.09084638118592159,0.22606844455332656,-0.022206453475430116,-0.15461605846683024,-0.06267290372896771,0.05893919142158131,-0.1226173881123877,-0.01967865776916867,0.05144101916177467,-0.00846783127656476,0.10243396841228077,0.0009422307655880608,-0.07532372837464914,-0.11487404283543112,-0.058797418585402494,-0.0019859316461025506,0.08765160985244458,0.05450032697023534,-0.05716091594738882,0.03068519551189324,0.012742733183986334,0
0.0031741106873912957,0.09094890485824063,-0.08276061944885453,-0.1911621493927926,0.15776693858779212,-0.05256137388043954,0.17309340736601916,-0.03577280431569235,-0.1775231850780827,0.06962127947851168,0.0989462494951985,-0.03177003645342413,-0.04488791957133207,-0.06863155989979117,0.1375781672535727,-0.05097592294235125,0.0005233130373061475,0.01979445205438154,0.054443863835429034,0.03922202815908493,0.10203008929146952,0.07135897245260527,-0.038918772727046407,-0.01230611472223144,0.014744693706725483,0.04020385548718972,0.03949554247001716,0.05445230271756379,0.2524504193987508,0.02297105301974234,-0.1750961198349117,-0.05795014453014704,0.001464386547140031,-0.008200250737612148,-0.015579948795084725,0.10110801397394212,0.031551418141867425,-0.04009357536312386,0.057559871114641704,0.010752399058311674,0.08060918592763841,0.022254158726522404,0.007349271542525388,-0.03904118033768405,-0.06035368234708849,-0.010001104601900677,0.028143875638459145,0.01816103469493249,0.015271610867546033,0.02495992723510636,1
0.151696520146985,0.2858815547042354,0.03752369338172175,0.08861411104099742,-0.1202389688279117,0.008147333403210739,0.10794007091365912,-0.010498321682212108,0.04452278639349385,0.0410026234581137,-0.16104410584623305,0.020394197501449805,0.013847279528247072,-0.09464647357874055,0.06304831470738287,-0.00785772621620025,-0.005084164715777306,0.1164721076869287,-0.10672799563514909,-0.08170521713912818,-0.03279349255566281,-0.1395552468142287,0.042221225016491185,0.09097188947974823,0.02871355735880052,-0.0022083711786188196,0.017853154020697263,0.004508409612985548,-0.013352831353395555,-0.02223395411701288,0.018887406040123515,0.01005214240040375,0.038124524395390824,-0.04784733680164779,0.016639083270021053,0.04650213115175271,-0.04634721030475291,0.018918487659736742,-0.02932707795493332,0.02309252304828459,-0.0012050123951925422,-0.007158432374609522,-0.006082985335428988,0.011083596293386816,0.006596428579954166,-0.017571261976762273,-0.008166008042880432,-0.049575635592500875,0.003067214387274793,0.002223019540389398,1
0.03234794170433043,-0.04121827329797374,-0.03839746528100324,-0.022749073670918996,-0.06529721564281213,-0.02973454506299976,0.014733830815610981,0.018690486371074896,-0.023702748443147282,0.08122254452264568,0.007335562731039727,0.0007374010658381411,0.03356346594692053,-0.0796005677866061,0.004121009198369204,-0.020309127445730574,0.07975421554327868,0.05592732246525767,-0.011637866767268228,-0.0467254142738719,-0.0029069365835212805,-0.06567246389605981,0.008219332580310523,0.035422809815487635,0.03769269457572544,0.020183160305731678,-0.0748700073149497,0.006173153900747287,-0.024225797369352643,-0.01547631865721951,0.01694172272366562,0.002747335412624833,0.007997673148348516,-0.022750505934442545,0.005152315341705117,0.012099582725361668,-0.06290515667156946,-0.012324697315288197,-0.04071070477119042,0.008138444562776364,-0.037034210529914194,-0.014058740896640866,0.08158484617194486,0.030876293450384864,-0.02610825119389525,0.07069982956082119,-0.004616931654826318,-0.03682253899918955,-0.030253687052775296,0.06604978639481711,0
0.18548863877325936,0.3110314208131154,0.18375203833484383,0.10453918644108331,-0.008247912039692567,-0.016526441585135748,0.11463234558348516,0.04870634463873729,0.09481440982280948,-0.14625986549395686,-0.07090895418042421,0.025915649229882216,-0.0409748204313798,-0.012258834938135827,0.02364525912053259,-0.022893140855125543,0.06659098685071649,-0.023862734335654893,-0.06574741309084994,-0.02610820777464359,-0.028626715029538355,0.001340195545237148,0.03258817578492988,-0.03101399273573891,-0.029891661914882486,-0.07688298042500268,0.02276155600498265,-0.010715051518376319,-0.02348293143438935,-0.02001820559176908,-0.03239720468011411,0.05338672180229641,0.013646999495828071,-0.02429758542577388,-0.017887229989452014,0.009210935383326239,0.029832092417045226,-0.0086200758882833,0.009911160581646757,-0.011221851900466862,-0.00932468593463111,-0.018435336863067038,-0.00023538762728500688,-0.0017908034273489677,-0.02071912609420577,-0.002470369071248739,0.009108824477088608,-0.022481644911369197,0.005063871628642544,0.004804393537900686,1
-0.0060116315127232865,-0.1292042973972959,-0.03019225489748176,0.11311736029088854,-0.0612093046573945,-0.0358595532959084,0.058317091382062806,0.07603579783916883,0.1372820650069359,0.2275219341867634,0.03104655040309296,-0.04270620562613554,0.05216696588931299,-0.03146279967077655,0.0781075258317383,0.05661067404991578,0.31266889583096386,-0.028094470632535267,0.07694366161273138,-0.024984561570977785,-0.007179674410430645,0.040307357731907585,0.028952556799131668,-0.029729481670902475,-0.07388697214206452,-0.029558270459490204,-0.03376115557126751,-0.054352587665262166,0.022042523053318035,-0.012090180527522375,-0.03302361823157847,0.008061532004391617,0.030377183789342246,0.0017790785145399128,-0.025571922521560334,0.0065827586585713626,-0.05031567156823033,-0.0075883514126734095,-0.002270823238250282,-0.015276678920904074,-0.06127510900129991,-0.013473543917095149,-0.014699840457038912,-0.012812275179520601,-0.0006293151130476725,-0.03579192538723859,0.022338393911718026,-0.015292207523634065,-0.0035253179459967202,-0.00749729033093054,0
-0.005779752072671274,-0.060383949411083666,0.06891705331352892,-0.004648623316527874,-0.09509696221141052,-0.008879300751380978,0.0020496599038363683,-0.019944287638499363,-0.05292238117721594,0.06541575005943163,-0.07849581382453345,0.09768482747379505,-0.011400194397444432,0.013642425192936984,-0.03385277028684882,0.11303326630545897,-0.07941886581493746,0.05844708520562683,0.031026930345414493,-0.003757595353214999,0.047106753121888056,0.11443095000519174,0.025046240819420234,-0.0018563269575965712,-0.006659196527440802,-0.060520469056362595,-0.07485908465478436,-0.02613234892764198,0.012566552103055044,0.009383034198881203,-0.01750978185656873,-0.005418773273840232,-0.007298748747553472,0.046721230029037546,-0.05511821511494394,0.018693746417845825,0.004459111521733253,-0.009765785373949933,0.01667188611049372,0.033363482305306634,-0.08641799537448841,-0.12554101548401556,-0.04741714294657555,-0.007785825284139807,-0.07482142908792064,-0.0250766888423381,0.03425063748603384,0.061863435832931565,0.05328027662222467,0.02626329798630355,0
0.11524532685593425,-0.11713746004216187,0.032781102154929645,-0.06539718477304948,-0.04520072242134111,0.044728324191756895,0.008050576559603645,0.07861454122554269,0.011413611055133718,0.2251754262770469,-0.14386998227255968,0.24682344983219867,0.007304470543731636,-0.0870819969728895,-0.1591901159419968,-0.07919527027375914,-0.2270057662084678,-0.06120848240186927,0.09486173172249951,0.051028238886890065,0.022063280493455406,0.0765137656688722,0.07502075845391548,-0.08268624583613823,-0.09630345227780215,-0.10653538710365724,-0.04010730955964707,-0.07400800698056222,0.08115317291312961,0.013241799046042889,0.008057430062430522,0.004437014112302875,0.035900359709349274,0.06806861734759569,-0.06721713220418304,0.07280484460332277,0.039094520873653844,-0.11414837857136517,-0.024396065375475864,-0.03558204938281329,-0.075695986441729,-0.060225163920193725,0.003430143684818094,0.09485926984115196,-0.02592132609030156,-0.08749506249255184,0.05879445880300106,0.0053014639835286545,0.027763529026567573,-0.058309342664496874,1
0.028847840395052757,-0.07348722073905742,-0.0677519442646996,-0.03276519021931791,-0.08831652187274174,-0.03311925291929936,-0.020303684014672384,-0.023638708330369736,-0.039181289602433826,0.06399972292516592,0.04031780511798583,0.002389426949234496,0.06363187681881143,0.1189715008833994,0.029670587913878527,-0.04518608769197875,0.1979000603540108,0.04179578815370829,0.011316888730604087,-0.08689269065598103,-0.07026584879894993,0.01849836371134455,0.01756036543640912,-0.032873861210643326,0.0201298482925512,0.0046162428746467825,0.11520710278783829,-0.08655994485224162,-0.02163725590814695,-0.004007488963983327,-0.02719536935521543,0.058450178879992896,0.08483142379060653,0.006410975123203928,-0.09677612086861889,0.00632724869536869,0.060489133449137575,-0.010002346754326864,0.08460573859350021,-0.02545045200113532,0.016991404036451337,0.048400417600835584,0.07458770695662906,-0.006173077296402493,-0.04015251251091544,-0.03333798960505096,-0.02968347549680981,-0.12911150997044618,-0.0022413270257470594,-0.025623826598711427,0
-0.016530482717700735,-0.055653823718868935,-0.010094481966435833,-0.02683096788710705,-0.12224845881521054,-0.05759555337141428,-0.036278643677471044,-0.03947821914942763,-0.3278018189712968,-0.0820075937333652,-0.2030471570954235,0.08480099945786791,0.20093166928156558,0.5552285506576298,0.07267018545462185,-0.006977914615373404,0.08051621127133218,0.017184730792993833,-0.03488655197182173,0.01514370640693638,0.01113367852473106,-0.06909712891271473,0.13837021672779898,0.014098459127413095,0.0733485082671245,-0.011723654942450182,0.024019035260972054,-0.08606936967190112,0.03143954428266552,0.036773340678535694,-0.09754641487251313,0.018598232596028413,-0.060107988551978846,0.09006246591173689,-0.016710240910988685,0.07738064056913653,-0.07779212587113522,0.09558902929592147,0.003837881796877812,-0.09628233799135087,-0.03418000000359146,0.075011784408591,0.010525956869657481,0.07208974561858161,0.13816644046706048,0.08573995722830588,0.1028162103485153,-0.11529622063281694,0.029577248786718743,-0.13299283879714893,0
0.1488125279044327,0.3672913153329124,0.22466476915990913,0.1044371249944765,0.035670772321432224,-0.09925553332875087,0.14278260561092948,0.1237095177087041,0.12222227346681439,-0.1434845929073464,-0.010316781103056895,-0.0716904498308376,0.11894713307663023,0.06846747734660473,0.03627595047632158,-0.12916076842136348,-0.036270261879636806,0.0672937252697502,-0.05110770106778481,0.04436133248129407,-0.0165503710271648,0.2721918119679041,0.40542235806721144,0.03269559331710135,-0.2222544824069401,0.1540162077319348,0.01702366049063697,0.011874252047797424,-0.03501978579455187,0.04240972036962631,0.15121007350928914,-0.035983426569160926,0.02178776115591908,-0.07822068259942098,0.06884478146178206,-0.04526808085631944,-0.03605145241054632,-0.02809679616864245,0.036188700672769726,0.03820524848556312,0.01977740882782022,0.012542352082869314,0.032217641550620235,0.00787911332530406,0.028429999732359774,-0.014908975610820165,-0.021348327907718446,-0.03984816662858224,0.0009573332035733704,0.08386694764492297,1
-0.13686862883467418,0.057156459038546194,0.01991510546387175,-0.03407186269836006,0.002167359453311817,-0.043458235304703975,-0.08201012001591212,-0.05402660837743401,0.13342944699206968,0.01995224800885624,-0.029785391368084946,-0.0032983474775097133,-0.06484477616771385,-0.037369275232400606,0.083605451898674,-0.034235347909196204,0.1373894770212819,-0.04664260702522635,0.09622022690066055,-0.07552119678612355,-0.0408436009239349,-0.003535857475357145,0.013015411953002327,-0.005846032705594535,-0.00586409793153126,-0.06691934689969933,0.053809987734462196,0.0008364761930328582,0.0242435845906184,-0.04140820129123044,-0.07044569607912173,0.03008279305385186,-0.03908692291606414,-0.008127200216614481,0.025056843073471436,0.023833719098313184,-0.08609394285911816,-0.033355268403642745,-0.12796010867818053,0.10813341036509605,0.03275784793846942,-0.07432090879057474,-0.11324953720944284,0.23662081042085084,0.06835172693524204,-0.06829937101500069,-0.15762735578338752,0.0378269940822228,-0.030731118596079247,0.024880406968494154,1
